grlivarea,bsmtfinsf1,overallqual,neighborhood_NridgHt,exterqual,garagearea,bsmtexposure,neighborhood_StoneBr,overallcond,masvnrarea,kitchenqual,bldgtype_TwnhsE,bsmtunfsf,bsmtfintype1_None,bsmtqual,bldgtype_Twnhs,exterior1st_BrkFace,functional_Typ,agesold,yearbuilt,neighborhood_GrnHill,garagefinish_RFn,mssubclass_20,roofmatl_WdShngl,masvnr,neighborhood_NoRidge,bedroomabvgr,masvnrtype_Stone,fireplaces,lotarea
1226,1052.0,8,0,4,484.0,4,0,6,0.0,4,0,174.0,0,4,1,0,1,32,1978,0,0,0,0,0,0,1,0,1,3880
1092,252.0,4,0,3,253.0,1,0,4,0.0,3,0,294.0,0,3,1,0,1,35,1972,0,0,0,0,0,0,3,0,0,1504
1660,326.0,6,0,3,240.0,1,0,7,0.0,3,0,389.0,0,3,0,0,1,74,1934,0,0,0,0,0,0,3,0,1,11988
1671,363.0,6,0,3,484.0,1,0,6,101.0,3,0,1064.0,0,3,0,0,1,31,1978,0,1,1,0,1,0,3,0,1,10928
1061,460.0,7,0,4,462.0,1,0,6,0.0,4,0,308.0,0,4,0,0,1,19,1990,0,0,0,0,0,0,1,0,0,10778
672,0.0,5,0,3,240.0,1,0,8,0.0,3,0,672.0,0,3,0,0,1,68,1940,0,0,0,0,0,0,2,0,0,10200
1621,1333.0,5,0,3,478.0,3,0,7,161.0,3,0,120.0,0,4,0,0,1,34,1975,0,1,1,0,1,0,3,0,2,9373
1734,1004.0,8,1,4,928.0,1,0,5,328.0,5,0,730.0,0,5,0,0,1,0,2007,0,1,1,0,1,0,3,1,1,12085
2138,0.0,5,0,3,360.0,1,0,5,0.0,3,0,849.0,0,3,0,0,1,111,1898,0,0,0,0,0,0,2,0,0,8100
2009,0.0,6,0,3,795.0,1,0,7,0.0,3,0,672.0,0,3,0,0,1,78,1928,0,0,0,0,0,0,4,0,2,19950
1225,569.0,4,0,3,0.0,1,0,5,0.0,3,0,381.0,0,3,0,0,1,51,1959,0,0,1,0,0,0,3,0,0,9320
1362,288.0,6,0,3,504.0,1,0,5,491.0,3,0,700.0,0,3,0,0,1,47,1961,0,0,1,0,1,0,3,0,1,10197
1134,312.0,5,0,3,240.0,1,0,6,0.0,3,0,444.0,0,3,0,0,1,67,1940,0,0,0,0,0,0,3,0,0,8160
2082,0.0,7,0,3,484.0,1,0,5,0.0,4,0,1362.0,0,4,0,0,0,5,2003,0,0,0,0,0,0,3,0,0,11426
1524,460.0,5,0,3,315.0,1,0,5,180.0,3,0,414.0,0,3,0,0,1,49,1958,0,0,0,0,1,0,3,0,0,11344
1800,0.0,5,0,3,0.0,1,0,4,0.0,3,0,1800.0,0,3,0,1,1,46,1961,0,0,0,0,0,0,6,0,0,8000
2582,1048.0,8,0,4,758.0,1,0,5,0.0,4,0,341.0,0,4,0,0,1,9,1998,0,0,0,0,0,1,4,0,1,11002
1661,0.0,7,0,3,598.0,1,0,5,442.0,4,0,1649.0,0,4,0,0,1,12,1998,0,1,1,0,1,0,3,0,0,12137
1576,1309.0,5,0,3,528.0,4,0,6,0.0,4,0,15.0,0,3,0,0,1,86,1923,0,1,0,0,0,0,3,0,1,21384
960,0.0,4,0,3,288.0,1,0,3,0.0,3,0,672.0,0,3,0,0,1,53,1956,0,0,1,0,0,0,3,0,0,8926
1604,706.0,6,0,3,470.0,1,0,5,0.0,3,0,220.0,0,3,0,0,1,11,1997,0,0,0,0,0,0,3,0,1,8702
904,350.0,1,0,2,0.0,4,0,1,0.0,2,0,333.0,0,2,0,0,0,87,1922,0,0,0,0,0,0,1,0,0,10020
1196,0.0,6,0,3,528.0,2,0,8,0.0,4,0,684.0,0,3,0,0,1,89,1920,0,0,0,0,0,0,3,0,0,12354
729,0.0,3,0,4,0.0,1,0,6,0.0,3,0,270.0,0,3,0,0,0,73,1935,0,0,0,0,0,0,2,0,0,4130
1362,762.0,6,1,4,460.0,3,0,5,256.0,4,1,600.0,0,4,0,0,1,2,2005,0,1,0,0,1,0,2,1,1,6289
1964,0.0,5,0,3,0.0,3,0,6,0.0,3,0,940.0,0,3,0,0,1,97,1911,0,0,0,0,0,0,4,0,0,8525
1296,0.0,4,0,3,516.0,0,0,5,0.0,3,0,0.0,1,0,0,0,1,39,1967,0,0,0,0,0,0,2,0,0,10791
1287,330.0,5,0,3,440.0,1,0,5,0.0,3,0,294.0,0,4,0,0,1,17,1992,0,0,0,0,0,0,3,0,0,10429
1252,0.0,5,0,3,576.0,1,0,8,0.0,3,0,504.0,0,2,0,0,1,98,1908,0,0,0,0,0,0,3,0,0,7438
1905,0.0,9,0,5,788.0,1,0,5,302.0,5,0,1905.0,0,5,0,0,1,1,2006,0,0,1,0,1,0,3,1,1,11670
1130,821.0,5,0,3,720.0,1,0,6,0.0,3,0,299.0,0,3,0,0,1,86,1920,0,0,0,0,0,0,2,0,1,10800
1659,0.0,7,0,4,484.0,3,0,5,122.0,4,0,831.0,0,4,0,0,1,6,2004,0,1,0,0,1,0,3,0,0,11920
894,552.0,4,0,3,400.0,1,0,5,0.0,3,0,342.0,0,3,0,0,1,53,1954,0,0,1,0,0,0,3,0,0,9450
1701,0.0,4,0,2,0.0,1,0,6,0.0,2,0,600.0,0,2,0,0,1,89,1920,0,0,0,0,0,0,4,0,0,7627
869,0.0,4,0,3,0.0,1,0,7,0.0,2,0,440.0,0,4,0,0,1,83,1923,0,0,0,0,0,0,2,0,0,5900
1008,923.0,5,0,3,678.0,3,0,5,144.0,4,0,0.0,0,4,0,0,1,30,1977,0,0,0,0,1,0,1,0,1,9129
1733,0.0,3,0,3,452.0,0,0,5,0.0,3,0,0.0,1,0,0,1,0,54,1955,0,0,1,0,0,0,4,0,1,13680
1568,0.0,5,0,3,440.0,1,0,5,0.0,3,0,1568.0,0,3,0,0,1,42,1967,0,0,1,0,0,0,3,0,0,9600
3238,816.0,8,0,4,666.0,3,0,5,579.0,4,0,1217.0,0,4,0,0,1,15,1995,0,0,0,0,1,1,4,0,1,14720
1772,606.0,6,0,3,492.0,1,0,5,120.0,3,0,322.0,0,4,0,0,1,11,1998,0,1,0,0,1,0,3,0,1,8750
864,648.0,5,0,3,312.0,1,0,6,0.0,3,0,216.0,0,3,0,0,1,42,1967,0,0,1,0,0,0,2,0,0,7130
1639,342.0,6,0,3,240.0,1,0,7,0.0,4,0,405.0,0,3,0,0,1,63,1946,0,0,0,0,0,0,3,0,1,9350
2715,575.0,8,0,5,831.0,1,0,9,289.0,4,0,487.0,0,3,0,0,1,32,1976,0,0,0,0,1,0,4,0,2,8963
1112,0.0,5,0,3,226.0,1,0,3,0.0,3,0,585.0,0,3,0,0,1,75,1934,0,0,0,0,0,0,4,0,0,9780
1347,274.0,5,0,3,551.0,2,0,7,0.0,4,0,0.0,0,3,0,0,1,53,1957,0,0,1,0,0,0,3,0,0,5805
964,700.0,5,0,3,784.0,1,0,7,56.0,3,0,264.0,0,3,0,0,1,46,1961,0,0,1,0,1,0,3,0,1,8243
2872,896.0,6,0,3,619.0,1,0,7,424.0,3,0,434.0,0,4,0,0,1,31,1977,0,0,0,0,1,0,4,0,1,12227
1167,560.0,6,0,3,400.0,1,0,6,106.0,4,0,598.0,0,4,0,0,1,17,1992,0,1,1,0,1,0,3,0,0,9248
1524,599.0,7,0,3,478.0,4,0,6,0.0,3,0,925.0,0,4,0,0,1,29,1979,0,0,1,0,0,0,3,0,2,20270
936,936.0,5,0,3,672.0,4,0,5,180.0,3,0,0.0,0,4,0,0,1,27,1980,0,0,0,0,1,0,2,0,0,7200
2696,984.0,7,0,4,792.0,3,0,5,220.0,5,0,280.0,0,5,0,0,1,0,2007,0,0,0,0,1,0,4,1,1,9965
1482,691.0,4,0,3,609.0,1,0,4,60.0,3,0,263.0,0,3,0,0,0,52,1954,0,0,1,0,1,0,3,0,1,16012
768,656.0,5,0,3,396.0,3,0,7,0.0,3,0,112.0,0,4,0,0,1,37,1972,0,0,0,0,0,0,2,0,0,8445
1468,0.0,8,0,4,898.0,1,0,5,72.0,4,0,1468.0,0,4,0,0,1,1,2008,0,0,1,0,1,0,3,1,1,9612
1044,744.0,5,0,3,372.0,1,0,6,0.0,3,0,168.0,0,3,0,0,1,40,1968,0,0,1,0,0,0,3,0,1,10180
1036,531.0,5,0,3,312.0,1,0,5,88.0,3,0,505.0,0,3,0,0,1,55,1953,0,1,1,0,1,0,3,0,0,7584
1360,0.0,5,0,3,330.0,1,0,5,0.0,3,0,680.0,0,3,0,0,1,98,1910,0,0,0,0,0,0,2,0,0,4800
1392,1040.0,6,0,3,458.0,1,0,5,387.0,3,0,352.0,0,3,0,0,1,51,1957,0,1,1,0,1,0,3,0,2,11900
1950,649.0,7,0,4,576.0,1,0,5,1600.0,4,0,326.0,0,4,0,0,1,10,1997,0,1,0,0,1,0,3,0,1,7399
1344,1309.0,7,0,3,784.0,4,0,5,200.0,3,0,35.0,0,4,0,0,1,11,1997,0,0,0,0,1,0,2,0,0,8940
1484,998.0,5,0,3,487.0,3,0,6,0.0,3,0,486.0,0,4,0,0,1,36,1971,0,0,1,0,0,0,3,0,1,12243
1760,1262.0,7,1,4,583.0,1,0,5,418.0,4,0,498.0,0,4,0,0,1,6,2003,0,0,1,0,1,0,3,0,1,12878
2322,870.0,7,0,4,400.0,1,0,5,0.0,3,0,167.0,0,4,0,0,1,9,1999,0,0,0,0,0,0,4,0,1,12460
1742,1148.0,8,0,4,564.0,4,1,5,0.0,4,0,594.0,0,4,0,0,1,21,1985,0,1,0,0,0,0,2,0,1,6563
1376,368.0,5,0,3,240.0,1,0,5,0.0,3,0,359.0,0,3,0,0,1,66,1941,0,0,0,0,0,0,3,0,1,9492
1086,516.0,5,0,3,484.0,3,0,5,1047.0,3,0,380.0,0,3,0,0,1,40,1966,0,1,0,0,1,0,3,0,1,13400
1656,0.0,5,0,3,180.0,1,0,7,0.0,3,0,660.0,0,2,0,0,0,93,1916,0,0,0,0,0,0,3,0,0,10410
2122,1518.0,8,1,4,938.0,4,0,5,0.0,4,0,590.0,0,4,0,0,1,0,2007,0,0,1,0,0,0,2,0,1,14333
1522,0.0,5,0,3,0.0,1,0,5,0.0,3,0,1008.0,0,3,0,0,1,80,1926,0,0,0,0,0,0,4,0,0,6000
1696,434.0,7,0,3,625.0,1,0,5,652.0,3,0,1262.0,0,4,0,0,1,36,1971,0,0,1,0,1,0,3,0,2,20693
2078,789.0,8,0,4,836.0,1,0,5,100.0,5,0,245.0,0,5,0,0,1,1,2007,0,0,0,0,1,0,3,1,1,10800
1466,626.0,5,0,3,566.0,1,0,8,0.0,4,0,170.0,0,2,0,0,0,70,1936,0,0,0,0,0,0,3,0,1,10800
876,432.0,5,0,3,576.0,1,0,7,0.0,3,0,444.0,0,2,0,0,1,57,1951,0,0,1,0,0,0,2,0,1,7200
1737,0.0,7,0,4,578.0,2,0,5,0.0,4,0,851.0,0,4,0,0,1,0,2006,0,1,0,0,0,0,3,0,0,8581
1662,1430.0,7,0,4,711.0,1,0,5,0.0,5,0,222.0,0,4,0,0,1,3,2006,0,1,1,0,0,0,3,0,1,10625
2267,0.0,6,0,4,390.0,1,0,5,0.0,4,0,1010.0,0,4,0,0,1,7,2002,0,1,0,0,0,0,4,0,1,8068
1584,0.0,5,0,3,506.0,1,0,5,0.0,3,0,1584.0,0,3,0,0,1,39,1967,0,0,0,0,0,0,4,0,0,8917
334,0.0,1,0,2,0.0,0,0,3,0.0,2,0,0.0,1,0,0,0,1,61,1946,0,0,1,0,0,0,1,0,0,5000
796,0.0,4,0,3,0.0,1,0,4,0.0,3,0,796.0,0,3,0,0,1,86,1922,0,0,0,0,0,0,2,0,0,3636
1812,0.0,7,0,4,469.0,1,0,5,0.0,3,0,952.0,0,4,0,0,1,6,2002,0,1,0,0,0,0,3,0,1,7500
1092,382.0,6,0,3,264.0,1,0,5,504.0,3,0,143.0,0,3,1,0,1,34,1972,0,0,0,0,1,0,3,0,0,1680
1632,0.0,5,0,3,576.0,3,0,4,0.0,3,0,1632.0,0,3,0,0,1,40,1967,0,0,0,0,0,0,4,0,0,25000
3082,523.0,7,0,3,672.0,1,0,3,0.0,3,0,301.0,0,3,0,0,1,89,1920,0,0,0,0,0,0,5,0,2,15863
1665,0.0,7,0,4,562.0,1,0,6,0.0,4,0,813.0,0,4,0,0,1,1,2007,0,1,0,0,0,0,3,0,0,8125
1743,384.0,6,0,4,539.0,1,0,6,365.0,3,0,143.0,0,3,0,0,1,39,1968,0,0,0,0,1,0,3,0,1,11700
2048,964.0,8,0,4,552.0,1,0,5,0.0,4,0,90.0,0,5,0,0,1,4,2003,0,0,0,0,0,0,3,0,2,8010
1314,904.0,7,1,4,626.0,1,0,5,166.0,4,0,410.0,0,4,1,0,1,2,2007,0,1,0,0,1,0,2,1,1,5001
1405,0.0,7,1,4,478.0,1,0,5,163.0,4,1,1405.0,0,4,0,0,1,3,2003,0,1,0,0,1,0,2,1,1,3136
1027,0.0,7,0,4,0.0,1,0,6,0.0,4,0,931.0,0,3,0,0,1,88,1920,0,0,0,0,0,0,2,0,1,5400
1324,0.0,5,0,3,180.0,1,0,7,0.0,4,0,741.0,0,3,0,0,1,76,1930,0,0,0,0,0,0,3,0,0,6120
1074,104.0,6,0,3,467.0,1,0,7,0.0,4,0,172.0,0,3,0,0,1,60,1950,0,0,1,0,0,0,3,0,1,11479
1422,566.0,5,0,3,576.0,1,0,6,0.0,3,0,359.0,0,3,0,0,0,37,1970,0,0,1,0,0,0,3,0,0,9457
1200,0.0,6,0,3,312.0,1,0,5,0.0,3,0,1200.0,0,3,0,0,1,83,1923,0,0,0,0,0,0,4,0,0,11340
1690,0.0,7,0,4,624.0,1,0,9,0.0,4,0,560.0,0,3,0,0,1,99,1910,0,0,0,0,0,0,4,0,0,7200
1212,506.0,6,0,3,492.0,3,0,7,46.0,3,0,0.0,0,4,0,0,1,29,1977,0,0,0,0,1,0,3,0,1,8471
1105,546.0,6,0,3,308.0,1,0,6,143.0,3,0,559.0,0,3,0,0,1,52,1957,0,0,1,0,1,0,3,1,0,10454
1092,252.0,4,0,3,253.0,1,0,4,0.0,3,1,294.0,0,3,0,0,1,34,1972,0,0,0,0,0,0,3,0,0,1484
1358,836.0,6,1,4,484.0,3,0,5,240.0,4,1,522.0,0,4,0,0,1,4,2005,0,1,0,0,1,0,2,1,1,6904
1908,0.0,8,0,4,431.0,1,0,5,0.0,4,0,967.0,0,4,0,0,1,8,2002,0,0,0,0,0,0,4,0,0,14191
1796,706.0,6,0,3,546.0,2,0,5,0.0,3,0,88.0,0,4,0,0,1,9,1998,0,1,0,0,0,0,3,0,0,9531
1800,0.0,5,0,3,0.0,3,0,5,0.0,3,0,1800.0,0,3,0,1,1,47,1961,0,0,0,0,0,0,6,0,0,8513
1608,264.0,6,0,3,216.0,1,0,6,0.0,4,0,712.0,0,3,0,0,1,84,1925,0,0,0,0,0,0,3,0,1,6171
1620,1116.0,4,0,3,490.0,1,0,4,0.0,3,0,165.0,0,3,0,0,0,33,1976,0,0,1,0,0,0,3,0,1,9991
1111,236.0,5,0,3,200.0,2,0,6,0.0,3,0,0.0,0,3,0,0,1,67,1941,0,0,0,0,0,0,3,0,0,9084
1501,549.0,7,0,3,440.0,1,0,5,360.0,3,0,195.0,0,4,1,0,1,9,1999,0,0,0,0,1,0,3,0,0,2280
1588,0.0,5,0,4,561.0,0,0,5,0.0,4,0,725.0,0,4,0,0,1,0,2007,0,0,0,0,0,0,3,0,0,10411
1235,600.0,5,0,3,480.0,1,0,3,203.0,3,0,635.0,0,3,0,0,1,45,1961,0,0,1,0,1,0,2,0,0,8500
1325,300.0,5,0,3,576.0,2,0,7,0.0,4,0,109.0,0,3,0,0,1,59,1948,0,0,1,0,0,0,3,0,1,17541
2234,505.0,8,0,4,768.0,2,0,5,322.0,4,0,655.0,0,4,0,0,1,6,2000,0,1,0,0,1,1,3,0,1,9545
2260,1201.0,7,0,4,533.0,4,0,5,0.0,4,0,105.0,0,5,0,0,1,14,1996,0,1,0,0,0,0,3,0,0,14000
1109,349.0,5,0,3,288.0,3,0,7,82.0,3,0,23.0,0,3,0,0,1,36,1971,0,0,0,0,1,0,3,0,0,10500
1000,104.0,5,0,3,575.0,3,0,6,0.0,3,0,46.0,0,4,0,0,1,43,1963,0,0,1,0,0,0,1,0,2,13050
1045,330.0,6,0,3,462.0,1,0,6,0.0,3,0,186.0,0,4,1,0,1,27,1980,0,0,0,0,0,0,2,0,1,1782
858,696.0,5,0,3,0.0,4,0,7,0.0,3,0,162.0,0,3,0,0,1,52,1958,0,0,1,0,0,0,2,0,0,7207
1337,930.0,6,0,4,522.0,1,0,5,0.0,4,1,475.0,0,4,0,0,1,10,1997,0,0,0,0,0,0,2,0,1,10943
1315,681.0,4,0,3,436.0,1,0,6,0.0,3,0,0.0,0,2,0,0,1,49,1958,0,1,0,0,0,0,3,0,0,4330
1326,0.0,6,0,4,427.0,3,0,5,0.0,4,0,1326.0,0,4,0,0,1,0,2006,0,0,1,0,0,0,3,0,0,11660
1200,0.0,7,0,3,480.0,1,0,5,0.0,4,1,600.0,0,4,0,0,1,1,2005,0,1,0,0,0,0,2,0,0,3180
848,672.0,6,0,4,420.0,3,0,5,170.0,4,1,176.0,0,4,0,0,1,7,2003,0,0,0,0,1,0,1,0,0,4435
796,720.0,5,0,3,336.0,3,0,8,0.0,3,0,0.0,0,4,0,0,1,37,1972,0,0,0,0,0,0,2,0,0,7689
1432,531.0,5,0,3,531.0,1,0,7,0.0,3,0,185.0,0,4,0,0,1,30,1977,0,0,0,0,0,0,3,0,1,8286
1344,456.0,5,0,3,468.0,1,0,7,0.0,3,0,216.0,0,3,0,0,1,89,1920,0,0,0,0,0,0,3,0,0,10690
1432,425.0,7,0,4,432.0,1,0,5,0.0,4,0,291.0,0,4,0,0,1,5,2004,0,0,0,0,0,0,3,0,1,7795
1364,659.0,7,1,4,484.0,3,0,5,240.0,4,1,705.0,0,4,0,0,1,1,2005,0,1,0,0,1,0,2,1,1,7052
984,554.0,5,0,3,310.0,1,0,5,0.0,3,0,430.0,0,3,0,0,1,41,1965,0,0,1,0,0,0,3,0,0,9308
864,403.0,5,0,3,308.0,1,0,7,0.0,3,0,461.0,0,3,0,0,1,50,1959,0,0,1,0,0,0,3,0,0,8125
1612,797.0,9,0,4,556.0,4,1,5,165.0,5,1,815.0,0,5,0,0,1,1,2006,0,0,0,0,1,0,2,0,1,8035
1003,819.0,6,0,3,588.0,3,0,6,0.0,3,0,184.0,0,3,0,0,1,22,1984,0,0,0,0,0,0,3,0,0,7937
1200,390.0,5,0,3,246.0,1,0,6,0.0,3,0,810.0,0,3,0,0,1,59,1950,0,0,1,0,0,0,3,0,0,9600
1368,0.0,7,1,4,474.0,1,0,5,94.0,4,1,1368.0,0,4,0,0,1,1,2005,0,1,0,0,1,0,2,1,1,6955
1640,0.0,5,0,3,394.0,0,0,5,0.0,3,0,0.0,1,0,0,0,0,56,1950,0,1,1,0,0,0,3,0,1,21370
1838,1593.0,6,0,3,721.0,4,0,5,0.0,3,0,83.0,0,4,0,0,1,11,1997,0,0,0,0,0,0,2,0,0,10126
1456,279.0,6,0,4,440.0,1,0,5,0.0,3,1,576.0,0,4,0,0,1,31,1978,0,0,0,0,0,0,3,0,1,2364
1368,0.0,6,0,3,216.0,1,0,7,0.0,3,0,684.0,0,3,0,0,1,96,1910,0,0,0,0,0,0,3,0,0,3600
1487,94.0,6,0,3,220.0,1,0,4,0.0,3,0,641.0,0,3,0,0,1,65,1945,0,0,0,0,0,0,3,0,1,8741
1154,735.0,4,0,3,240.0,1,0,8,0.0,4,0,61.0,0,3,0,0,1,88,1922,0,0,0,0,0,0,3,0,0,5436
1020,68.0,5,0,4,528.0,4,0,8,50.0,3,0,190.0,0,3,0,0,1,43,1964,0,0,0,0,1,0,3,0,1,14149
1440,0.0,5,0,3,352.0,1,0,4,0.0,3,0,540.0,0,3,0,0,1,106,1900,0,0,0,0,0,0,3,0,0,5000
1236,376.0,6,0,4,480.0,1,0,5,216.0,4,0,224.0,0,4,1,0,1,5,2005,0,1,0,0,1,0,2,0,0,2544
1664,399.0,6,0,3,420.0,1,0,7,0.0,3,0,605.0,0,3,0,0,1,59,1947,0,0,0,0,0,0,3,0,2,5000
1100,419.0,4,0,3,312.0,1,0,5,0.0,3,0,375.0,0,3,0,0,1,48,1960,0,1,1,0,0,0,3,0,1,12493
1488,260.0,6,0,3,430.0,1,0,6,112.0,3,0,0.0,0,3,0,0,1,42,1964,0,0,1,0,1,0,3,0,1,10368
1453,360.0,5,0,3,240.0,1,0,6,300.0,4,0,316.0,0,3,0,0,0,68,1942,0,0,0,0,1,0,3,1,2,6360
1442,738.0,7,0,4,719.0,2,0,5,0.0,4,0,172.0,0,4,0,0,1,17,1990,0,0,1,0,0,0,3,0,1,10357
900,450.0,5,0,3,280.0,1,0,5,31.0,3,0,432.0,0,3,0,0,1,43,1967,0,0,1,0,1,0,3,0,0,9819
1045,826.0,6,0,3,264.0,1,0,6,0.0,3,0,219.0,0,3,0,0,1,46,1963,0,1,1,0,0,0,3,0,1,7936
1419,951.0,6,0,4,543.0,1,0,5,0.0,4,1,536.0,0,4,0,0,1,4,2002,0,0,0,0,0,0,2,0,0,8773
1452,785.0,5,0,3,572.0,3,0,5,30.0,3,0,635.0,0,4,0,0,0,43,1964,0,0,0,0,1,0,2,0,1,11235
1464,444.0,5,0,3,480.0,3,0,6,0.0,3,0,76.0,0,4,0,0,0,46,1963,0,1,0,0,0,0,3,0,1,12886
1746,1320.0,9,0,5,758.0,4,0,5,160.0,5,0,426.0,0,5,0,0,1,3,2006,0,0,1,0,1,0,3,1,2,14892
1536,448.0,5,0,3,480.0,1,0,5,0.0,3,0,480.0,0,3,0,0,1,80,1930,0,0,0,0,0,0,4,0,1,6240
1734,1300.0,7,0,4,660.0,3,0,5,0.0,4,0,434.0,0,4,0,0,1,1,2005,0,0,1,0,0,0,3,0,0,11645
1976,1350.0,8,1,4,908.0,4,0,5,304.0,4,0,626.0,0,5,0,0,1,1,2006,0,1,1,0,1,0,2,0,1,14977
1212,0.0,7,0,4,573.0,1,0,5,0.0,4,0,1212.0,0,4,0,0,1,8,2001,0,1,1,0,0,0,3,0,0,9100
1052,1016.0,5,0,3,288.0,3,0,5,168.0,3,0,36.0,0,3,0,0,1,38,1968,0,1,1,0,1,0,3,0,0,8400
1057,417.0,5,0,3,576.0,1,0,5,0.0,3,0,640.0,0,3,0,0,1,45,1962,0,0,1,0,0,0,3,0,0,7420
1609,468.0,6,0,3,305.0,1,0,5,0.0,3,0,532.0,0,3,0,0,1,53,1953,0,0,0,0,0,0,5,0,0,9525
1668,0.0,7,0,3,252.0,1,0,7,0.0,4,0,672.0,0,3,0,0,1,63,1945,0,0,0,0,0,0,3,0,0,7425
924,0.0,5,0,3,280.0,1,0,6,0.0,3,0,924.0,0,4,0,0,1,33,1975,0,0,1,0,0,0,3,0,0,7990
1229,285.0,6,0,3,462.0,1,0,6,0.0,3,1,276.0,0,4,0,0,1,29,1980,0,0,0,0,0,0,2,0,1,1300
882,0.0,4,0,3,0.0,1,0,6,0.0,3,0,882.0,0,3,0,0,1,51,1956,0,0,0,0,0,0,1,0,0,5500
1352,937.0,7,0,4,466.0,1,0,5,0.0,4,1,415.0,0,5,0,0,1,1,2006,0,1,0,0,0,0,2,0,1,3606
948,0.0,5,0,3,300.0,1,0,5,0.0,3,0,948.0,0,3,0,0,1,39,1968,0,0,1,0,0,0,3,0,0,8978
864,864.0,5,0,3,440.0,1,0,5,0.0,3,0,0.0,0,3,0,0,1,48,1961,0,0,1,0,0,0,2,0,0,9079
1700,397.0,7,0,4,450.0,2,0,5,0.0,4,0,33.0,0,4,1,0,1,26,1980,0,0,0,0,0,0,2,0,0,1700
1276,0.0,5,0,3,350.0,1,0,3,0.0,3,0,1276.0,0,3,0,0,0,51,1958,0,0,1,0,0,0,3,0,0,9571
1626,1271.0,7,0,4,534.0,1,0,5,251.0,4,0,331.0,0,4,0,0,1,14,1994,0,1,1,0,1,0,3,0,1,9938
480,50.0,2,0,3,308.0,3,0,3,0.0,3,0,430.0,0,3,0,0,1,57,1949,0,0,1,0,0,0,1,0,0,9000
1012,976.0,6,0,3,0.0,4,0,5,355.0,3,0,0.0,0,4,0,0,1,31,1975,0,0,0,0,1,0,4,0,0,7840
889,647.0,5,0,3,484.0,1,0,6,0.0,3,0,217.0,0,3,0,0,1,24,1984,0,0,1,0,0,0,3,0,0,12395
1117,368.0,6,0,3,542.0,3,0,6,0.0,3,0,541.0,0,3,0,0,1,31,1977,0,1,0,0,0,0,3,0,1,9638
2452,0.0,8,1,4,691.0,3,0,5,132.0,4,0,1117.0,0,5,0,0,1,2,2004,0,0,0,0,1,0,4,1,1,13418
2365,803.0,7,0,4,551.0,1,0,9,0.0,5,0,581.0,0,4,0,1,0,38,1971,0,0,1,0,0,0,3,0,2,17597
912,595.0,5,0,3,576.0,1,0,8,300.0,4,0,317.0,0,3,0,0,1,43,1965,0,0,1,0,1,0,2,0,0,8872
1567,1154.0,8,0,4,648.0,3,0,5,0.0,5,1,366.0,0,4,0,0,1,0,2006,0,0,0,0,0,0,1,0,1,3982
1360,384.0,5,0,3,572.0,1,0,5,0.0,3,0,0.0,0,3,0,0,0,52,1955,0,0,0,0,0,0,3,0,1,7134
1525,436.0,6,0,4,440.0,1,0,5,456.0,4,0,320.0,0,4,1,0,1,7,2000,0,0,0,0,1,0,3,0,1,2117
1200,0.0,5,0,3,0.0,1,0,7,0.0,3,0,780.0,0,4,0,0,1,78,1930,0,0,0,0,0,0,4,0,0,8155
1073,510.0,7,0,3,246.0,2,0,5,0.0,3,0,190.0,0,4,0,0,1,2,2004,0,0,1,0,0,0,2,0,0,5500
1159,673.0,5,0,3,336.0,1,0,5,188.0,3,0,378.0,0,3,0,0,1,38,1968,0,0,1,0,1,0,3,0,1,11553
1540,150.0,4,0,3,352.0,1,0,4,0.0,2,0,1040.0,0,3,0,0,1,52,1955,0,0,0,0,0,0,4,0,0,7150
894,138.0,5,0,3,308.0,1,0,5,0.0,3,0,405.0,0,4,0,0,1,30,1977,0,0,1,0,0,0,2,0,0,6285
1674,533.0,7,0,4,663.0,1,0,5,0.0,4,0,281.0,0,4,0,0,1,10,2000,0,1,0,0,0,0,3,0,0,7500
1092,0.0,4,0,3,286.0,1,0,5,80.0,3,0,546.0,0,3,1,0,1,37,1970,0,0,0,0,1,0,3,0,0,2001
1430,800.0,6,0,3,484.0,3,0,5,144.0,3,0,630.0,0,3,0,0,1,34,1974,0,0,1,0,1,0,3,0,2,19508
1040,794.0,6,0,3,616.0,4,0,6,200.0,3,0,166.0,0,3,0,0,1,28,1978,0,0,0,0,1,0,3,0,1,7176
1494,0.0,7,0,4,840.0,3,0,5,306.0,4,0,1494.0,0,4,0,0,1,1,2006,0,1,1,0,1,0,3,1,1,10652
1075,784.0,5,0,3,440.0,3,0,6,0.0,4,0,197.0,0,4,0,0,1,45,1963,0,0,0,0,0,0,3,0,0,11235
992,758.0,5,0,3,294.0,1,0,7,0.0,4,0,234.0,0,3,0,0,1,41,1967,0,1,1,0,0,0,3,0,0,10265
2520,1012.0,8,0,4,796.0,1,0,7,0.0,4,0,326.0,0,4,0,0,1,13,1993,0,1,0,0,0,1,5,0,1,14541
1146,580.0,6,0,3,294.0,3,0,5,379.0,3,0,503.0,0,3,0,0,1,43,1963,0,0,0,0,1,0,3,0,1,10184
2448,1361.0,8,0,4,711.0,1,0,7,528.0,4,0,88.0,0,4,0,0,1,15,1994,0,1,0,0,1,1,4,0,1,46589
1958,0.0,7,0,4,936.0,1,0,5,0.0,4,0,1026.0,0,4,0,0,1,3,2005,0,0,0,0,0,0,3,0,1,10625
