id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,electrical,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,paveddrive,wooddecksf,mosold,yrsold,saleprice,porch,pool,garage,fireplace,bsmt,masvnr,agesold,remodelled,bighouse,2ndflr
1704,60,RL,76.0,9591,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,PConc,5,3,Unf,0.0,1143.0,5,SBrkr,2473,0.0,2,1,4,1,4,Typ,1,4,BuiltIn,RFn,852.0,3,Y,192,10,2007,317000,1,0,1,1,1,1,3,0,0,1
2068,50,RL,70.0,6960,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,ALQ,258.0,422.0,5,FuseA,1302,0.0,1,1,2,1,4,Typ,2,4,Attchd,Unf,224.0,3,Y,0,7,2007,165250,1,0,1,1,1,0,67,0,0,1
1488,20,RL,75.0,9825,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,Rec,609.0,483.0,3,SBrkr,1092,0.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,264.0,3,Y,259,4,2008,123000,1,0,1,0,1,0,42,1,0,0
1391,20,RL,88.0,14175,0,Lvl,Inside,flat,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,4,GLQ,776.0,212.0,3,FuseA,1188,1.0,1,0,1,1,3,Typ,1,3,Attchd,Unf,621.0,3,Y,102,6,2008,185000,1,0,1,1,1,0,52,1,0,0
2633,20,RL,74.0,7400,0,Lvl,Corner,flat,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,LwQ,809.0,236.0,4,SBrkr,1045,1.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,528.0,3,Y,0,3,2006,120000,0,0,1,0,1,0,44,1,0,0
1872,20,RL,88.0,10738,1,Lvl,Corner,flat,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,ALQ,792.0,301.0,4,SBrkr,1093,1.0,2,0,3,1,3,Typ,1,2,Attchd,RFn,484.0,3,Y,224,11,2007,158500,0,0,1,1,1,0,41,1,0,0
1138,60,RL,65.0,8366,1,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,798.0,5,SBrkr,1640,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,520.0,3,Y,138,12,2008,173000,1,0,1,0,1,0,4,1,0,1
1899,90,RL,70.0,9842,0,Lvl,FR2,flat,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,Slab,0,0,None,0.0,0.0,3,SBrkr,1224,0.0,2,0,2,2,3,Typ,0,0,CarPort,Unf,462.0,3,Y,0,3,2007,101800,0,0,1,0,1,0,45,1,0,0
915,70,RL,60.0,7200,0,Lvl,Inside,flat,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,PConc,4,1,ALQ,350.0,0.0,5,SBrkr,1135,1.0,1,0,3,1,4,Typ,0,0,Detchd,RFn,576.0,3,Y,256,4,2009,155000,0,0,1,0,1,0,73,0,0,1
660,30,RL,60.0,10230,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,1054.0,5,SBrkr,1078,0.0,1,0,3,1,5,Typ,0,0,Detchd,Unf,264.0,3,N,0,12,2009,125000,1,0,1,0,1,0,84,0,0,0
2004,20,RM,52.0,8626,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,3,CBlock,0,0,None,0.0,0.0,4,SBrkr,968,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,331.0,3,Y,0,5,2007,104500,0,0,1,0,1,1,51,1,0,0
443,60,RL,74.0,8834,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,PConc,5,1,GLQ,1170.0,292.0,5,SBrkr,2224,1.0,2,1,4,1,5,Typ,1,4,Attchd,Fin,738.0,3,Y,184,6,2009,350000,0,0,1,1,1,1,5,0,0,1
2627,90,RL,60.0,8544,0,Lvl,Inside,flat,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,CBlock,0,0,None,0.0,0.0,4,FuseF,1040,0.0,2,0,2,2,3,Typ,0,0,Detchd,Unf,400.0,3,Y,0,7,2006,93500,0,0,1,0,1,0,56,1,0,0
1438,60,RL,68.0,9179,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,PConc,4,1,GLQ,633.0,240.0,5,SBrkr,1790,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,588.0,3,Y,0,6,2008,193000,1,0,1,0,1,1,9,1,0,1
1525,70,RL,79.0,11526,1,Bnk,Inside,sloped,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,5,1,Unf,0.0,588.0,2,SBrkr,2555,0.0,2,0,3,1,3,Min1,1,4,Detchd,Fin,672.0,3,Y,431,9,2008,191000,0,0,1,1,1,0,86,0,1,1
2644,30,RM,70.0,5684,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Unf,0.0,813.0,5,FuseA,813,0.0,1,0,2,1,4,Typ,0,0,Detchd,Unf,270.0,2,N,0,6,2006,110000,1,0,1,0,1,0,76,0,0,0
866,60,RL,0.0,11885,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,PConc,4,3,GLQ,990.0,309.0,5,SBrkr,1872,1.0,2,1,3,1,5,Typ,1,3,BuiltIn,RFn,531.0,3,Y,160,11,2009,261500,1,0,1,1,1,1,8,1,0,1
620,20,RL,80.0,9600,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,504.0,546.0,4,SBrkr,1050,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,338.0,3,Y,0,6,2009,128900,0,0,1,0,1,0,53,1,0,0
2451,60,RL,114.0,17242,1,Lvl,Inside,flat,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,PConc,5,4,Rec,292.0,48.0,5,SBrkr,3500,1.0,3,1,4,1,5,Typ,1,3,Attchd,RFn,959.0,3,Y,870,5,2006,584500,1,0,1,1,1,1,13,0,0,1
2186,20,RL,75.0,10215,0,Bnk,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,PConc,3,1,ALQ,492.0,372.0,5,SBrkr,948,0.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,248.0,3,Y,0,2,2007,111000,0,0,1,0,1,1,53,1,0,0
2025,50,RL,60.0,8550,0,Lvl,Inside,flat,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,2,1,Unf,0.0,750.0,3,SBrkr,1316,0.0,1,0,4,1,3,Typ,0,0,Detchd,Unf,576.0,3,Y,0,10,2007,90000,0,0,1,0,1,0,81,0,0,1
1916,60,RL,0.0,18450,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,CBlock,4,1,LwQ,187.0,111.0,3,SBrkr,2380,0.0,2,1,3,1,3,Sev,1,1,CarPort,Unf,596.0,3,Y,0,8,2007,129000,1,0,1,1,1,1,42,0,0,1
1542,20,RL,0.0,14778,1,Low,CulDSac,flat,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,CBlock,3,1,BLQ,728.0,568.0,5,SBrkr,1640,1.0,1,0,3,1,4,Typ,1,4,Detchd,Unf,924.0,3,Y,108,11,2008,224000,1,0,1,1,1,1,54,0,0,0
1163,160,FV,30.0,3180,0,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,PConc,4,1,GLQ,390.0,210.0,5,SBrkr,1200,1.0,2,1,2,1,4,Typ,0,0,Detchd,RFn,480.0,3,Y,0,5,2008,165000,1,0,1,0,1,0,3,1,0,1
205,70,RM,52.0,3068,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,Unf,0.0,662.0,5,SBrkr,1324,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,180.0,3,Y,0,2,2010,122000,1,0,1,0,1,0,90,0,0,1
2261,20,RL,68.0,8298,1,HLS,Inside,flat,Timber,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,3,GLQ,583.0,963.0,5,SBrkr,1564,0.0,2,0,2,1,5,Typ,1,4,Attchd,RFn,502.0,3,Y,132,9,2007,267300,0,0,1,1,1,0,1,0,0,0
423,60,RL,104.0,13518,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,PConc,5,1,Unf,0.0,1926.0,5,SBrkr,3140,0.0,3,1,4,1,5,Typ,2,4,BuiltIn,Fin,820.0,3,Y,144,7,2009,485000,1,0,1,1,1,1,1,0,0,1
2687,50,RM,90.0,33120,3,Lvl,Inside,flat,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,Unf,0.0,1595.0,3,SBrkr,2486,0.0,2,0,5,1,3,Typ,1,4,Detchd,Unf,576.0,3,Y,0,10,2006,220000,0,0,1,1,1,0,44,1,0,1
1436,60,RL,0.0,13142,1,Lvl,Corner,flat,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,PConc,4,1,GLQ,688.0,176.0,5,SBrkr,1771,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,600.0,3,Y,0,7,2008,215700,1,0,1,0,1,1,11,1,0,1
444,20,RL,107.0,11362,1,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,PConc,5,2,GLQ,1039.0,797.0,5,SBrkr,1836,1.0,2,0,3,1,4,Typ,1,4,Attchd,Fin,862.0,3,Y,125,3,2009,280000,1,0,1,1,1,1,5,0,0,0
1067,20,RL,92.0,10845,1,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,4,PConc,4,2,GLQ,1149.0,454.0,5,SBrkr,1575,1.0,2,0,2,1,4,Typ,1,3,Attchd,Fin,732.0,3,Y,216,6,2008,284000,1,0,1,1,1,1,5,0,0,0
2290,180,RM,21.0,1936,0,Lvl,Inside,flat,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,CBlock,4,3,BLQ,131.0,0.0,4,SBrkr,630,1.0,1,0,1,1,3,Typ,0,0,None,None,0.0,0,Y,0,12,2007,84500,0,0,0,0,1,0,37,1,0,0
168,20,RL,80.0,9760,0,Lvl,Inside,sloped,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,CBlock,3,4,BLQ,717.0,415.0,3,SBrkr,1395,1.0,1,0,2,1,3,Min1,1,3,Attchd,RFn,440.0,3,Y,657,5,2010,192000,1,0,1,1,1,1,47,0,0,0
2643,70,RM,66.0,3960,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Unf,0.0,502.0,3,SBrkr,1004,0.0,1,0,2,1,4,Typ,1,1,Detchd,Unf,200.0,3,N,280,7,2006,105000,1,0,1,1,1,0,76,0,0,1
2802,20,RL,70.0,9100,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,24.0,1836.0,5,SBrkr,1836,0.0,2,0,3,1,4,Typ,1,4,Attchd,Fin,484.0,3,Y,120,10,2006,216837,1,0,1,1,1,0,2,0,0,0
1224,20,RL,80.0,9600,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,2,CBlock,3,1,Rec,658.0,638.0,3,SBrkr,1496,0.0,2,0,3,1,4,Typ,0,0,Attchd,RFn,450.0,3,Y,0,2,2008,141500,1,0,1,0,1,1,48,1,0,0
1382,20,RL,57.0,9764,1,Lvl,FR2,flat,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,BLQ,702.0,192.0,5,SBrkr,894,1.0,1,0,3,1,4,Typ,0,0,Attchd,RFn,450.0,3,Y,0,5,2008,130000,0,0,1,0,1,0,41,0,0,0
853,20,RL,60.0,8430,0,HLS,Inside,sloped,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,CBlock,4,1,Rec,616.0,424.0,3,SBrkr,1040,0.0,2,0,3,1,3,Typ,0,0,None,None,0.0,0,Y,0,8,2009,124000,0,0,0,0,1,1,31,1,0,0
2237,70,RM,50.0,9060,0,Lvl,Inside,flat,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,BrkTil,4,1,ALQ,548.0,311.0,5,SBrkr,1828,0.0,2,0,3,1,4,Typ,0,0,Detchd,None,0.0,0,Y,174,3,2007,150909,1,0,0,0,1,0,84,0,0,1
2585,20,RL,66.0,12778,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,GLQ,658.0,350.0,5,FuseA,1008,1.0,1,0,2,1,3,Typ,0,0,Attchd,RFn,280.0,3,Y,0,1,2006,139500,1,0,1,0,1,0,54,0,0,0
2193,20,RL,60.0,8172,0,HLS,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,CBlock,3,1,ALQ,682.0,182.0,3,SBrkr,864,1.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,528.0,3,N,196,10,2007,79275,0,0,1,0,1,0,52,1,0,0
2262,20,RL,64.0,9037,1,HLS,Inside,flat,Timber,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,PConc,4,3,GLQ,428.0,1048.0,5,SBrkr,1484,0.0,2,0,2,1,5,Typ,1,4,Attchd,RFn,472.0,3,Y,120,12,2007,265900,1,0,1,1,1,1,1,1,0,0
1528,30,RL,52.0,6292,0,Bnk,Inside,flat,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,Rec,384.0,384.0,3,SBrkr,790,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,160.0,3,Y,0,4,2008,91000,1,0,1,0,1,0,78,0,0,0
370,60,RL,85.0,11900,0,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,3,PConc,4,1,ALQ,400.0,722.0,5,SBrkr,1934,1.0,2,1,3,1,3,Typ,1,3,Attchd,Unf,567.0,3,P,0,7,2009,185000,1,0,1,1,1,1,32,1,0,1
2629,20,RL,70.0,7945,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,179.0,465.0,5,FuseA,1150,1.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,300.0,3,Y,0,5,2006,141000,0,0,1,0,1,0,47,1,0,0
1703,60,RL,134.0,16659,1,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,1582.0,5,SBrkr,2152,0.0,2,1,3,1,4,Typ,1,4,Detchd,Unf,728.0,3,Y,0,6,2007,260116,1,0,1,1,1,0,0,0,0,1
793,30,RL,50.0,9340,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,344.0,328.0,3,SBrkr,672,1.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,234.0,3,N,0,8,2009,113000,1,0,1,0,1,0,68,0,0,0
1429,80,RL,0.0,11454,2,Lvl,Corner,flat,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,PConc,4,4,GLQ,770.0,631.0,5,SBrkr,1511,1.0,2,0,3,1,4,Typ,1,2,Attchd,Fin,811.0,3,Y,168,2,2008,225000,1,0,1,1,1,1,13,1,0,0
648,30,RL,80.0,8480,0,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,BLQ,700.0,93.0,3,SBrkr,793,1.0,1,0,2,1,2,Typ,0,0,Detchd,Unf,240.0,3,Y,0,8,2009,113000,0,0,1,0,1,0,64,0,0,0
279,80,RL,65.0,6305,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,3,3,ALQ,528.0,480.0,3,SBrkr,1096,1.0,1,0,3,1,3,Typ,1,2,Detchd,Unf,352.0,3,Y,0,6,2010,125200,0,0,1,1,1,0,35,1,0,0
1705,60,RL,82.0,9709,1,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,5,PConc,5,4,GLQ,778.0,140.0,5,SBrkr,2100,1.0,2,1,3,1,5,Typ,2,4,BuiltIn,Fin,786.0,3,Y,172,9,2007,319500,1,0,1,1,1,1,0,1,0,1
1257,50,RL,60.0,10930,0,Bnk,Inside,flat,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,BLQ,580.0,333.0,3,FuseA,1558,1.0,1,1,3,1,3,Typ,1,3,Attchd,Unf,288.0,3,Y,0,4,2008,140000,0,0,1,1,1,0,63,0,0,1
2894,20,RL,0.0,50102,1,Low,Inside,sloped,Timber,Norm,Norm,1Fam,1Story,6,5,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,3,CBlock,4,4,BLQ,909.0,723.0,3,SBrkr,1650,1.0,1,0,2,1,3,Typ,2,4,Attchd,Unf,518.0,3,Y,0,3,2006,250764,1,0,1,1,1,0,48,1,0,0
1062,60,RL,74.0,8899,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,PConc,4,3,GLQ,40.0,908.0,5,SBrkr,2088,0.0,2,1,4,1,4,Typ,1,4,BuiltIn,Fin,656.0,3,Y,100,6,2008,250000,1,0,1,1,1,1,1,1,0,1
1729,60,RL,65.0,10237,0,Lvl,Inside,flat,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,768.0,5,SBrkr,1536,0.0,2,1,3,1,4,Typ,1,4,Attchd,Fin,400.0,3,Y,100,6,2007,176000,1,0,1,1,1,0,2,0,0,1
1925,20,RL,80.0,9736,0,Lvl,Inside,flat,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,3,CBlock,3,1,BLQ,668.0,525.0,4,SBrkr,1721,0.0,1,0,4,1,3,Typ,3,3,Attchd,Unf,464.0,3,Y,0,4,2007,174850,0,0,1,1,1,1,50,0,0,0
415,160,RL,24.0,2364,0,Lvl,Inside,flat,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,ALQ,320.0,484.0,3,SBrkr,1548,0.0,2,1,3,1,3,Typ,1,3,Detchd,Unf,440.0,3,Y,108,7,2009,147000,0,0,1,1,1,0,31,1,0,1
78,120,RL,55.0,7892,0,Lvl,Inside,flat,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,4,1,Unf,0.0,918.0,3,SBrkr,918,0.0,2,0,2,1,3,Typ,1,3,Attchd,Unf,264.0,3,Y,28,4,2010,99500,0,0,1,1,1,0,31,1,0,0
428,60,RL,95.0,12350,0,Lvl,Inside,flat,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,5,1,GLQ,986.0,379.0,5,SBrkr,2690,1.0,2,1,3,1,5,Typ,1,4,Attchd,RFn,864.0,3,Y,0,7,2009,398800,1,0,1,1,1,0,0,1,0,1
1756,60,RL,62.0,7917,0,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,Unf,0.0,953.0,5,SBrkr,1647,0.0,2,1,3,1,3,Typ,1,3,Attchd,RFn,460.0,3,Y,0,8,2007,175000,1,0,1,1,1,0,8,0,0,1
1280,20,RL,60.0,7200,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Unf,0.0,825.0,3,FuseA,825,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,350.0,3,Y,0,7,2008,109500,0,0,1,0,1,0,54,1,0,0
1928,20,RL,0.0,12155,3,Lvl,Inside,flat,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,4,1,LwQ,1237.0,420.0,4,SBrkr,1657,0.0,2,0,3,1,3,Typ,1,3,Attchd,Unf,484.0,3,Y,0,3,2007,163500,1,0,1,1,1,0,37,1,0,0
2671,30,RL,0.0,7446,0,Lvl,Corner,flat,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,CBlock,3,1,Rec,266.0,522.0,3,FuseA,788,0.0,1,0,2,1,3,Typ,2,3,None,None,0.0,0,Y,0,4,2006,100000,0,0,0,1,1,0,65,0,0,0
2501,60,RL,105.0,11025,0,HLS,Inside,sloped,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,4,PConc,5,4,GLQ,1118.0,216.0,5,SBrkr,2826,1.0,2,1,3,1,4,Typ,3,3,Attchd,RFn,888.0,3,Y,177,10,2006,334000,1,0,1,1,1,1,14,0,0,1
225,20,RL,65.0,7832,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,GLQ,775.0,89.0,5,SBrkr,864,1.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,280.0,3,Y,226,5,2010,137250,0,0,1,0,1,0,42,1,0,0
2317,60,RL,134.0,19378,1,HLS,Corner,flat,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,PConc,4,2,GLQ,57.0,1335.0,5,SBrkr,2462,1.0,2,1,4,1,4,Typ,1,4,Attchd,RFn,576.0,3,Y,239,3,2006,320000,1,0,1,1,1,1,1,0,0,1
160,20,RL,0.0,9830,1,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,72.0,733.0,5,SBrkr,1287,1.0,1,0,3,1,4,Typ,1,4,Detchd,Fin,576.0,3,Y,364,3,2010,162000,1,0,1,1,1,0,51,0,0,0
100,20,FV,0.0,4403,2,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,PConc,5,3,GLQ,578.0,892.0,5,SBrkr,1478,1.0,2,1,2,1,4,Typ,1,4,Attchd,Fin,484.0,3,Y,0,6,2010,222000,1,0,1,1,1,1,1,1,0,0
482,60,RL,0.0,8174,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,494.0,204.0,5,SBrkr,1342,1.0,2,1,3,1,4,Typ,1,3,Attchd,Fin,393.0,3,Y,100,5,2009,178000,1,0,1,1,1,0,6,1,0,1
177,30,RM,60.0,7200,0,Lvl,Corner,flat,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,CBlock,3,1,BLQ,510.0,278.0,3,SBrkr,804,1.0,1,0,2,1,4,Typ,2,4,Attchd,Unf,240.0,3,Y,0,2,2010,119000,1,0,1,1,1,1,70,0,0,0
1971,60,RL,69.0,7590,0,Lvl,Inside,flat,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,CBlock,3,1,ALQ,540.0,324.0,3,SBrkr,1812,0.0,2,0,4,1,3,Typ,1,3,Attchd,RFn,264.0,3,Y,0,7,2007,169500,1,0,1,1,1,1,45,1,0,1
